Name,Ticker,"Sub-Sector","Market Cap","Percentage Upside","Percentage Buy Reco’s","Price to Intrinsic Value Rank","Price Momentum Rank","Earnings Quality Rank","Value Momentum Rank","Fundamental Score","Basis","Rollover Cost","Fair Value","Highest Put OI Strike","Future Open Interest","Percentage Rollover","Call Open Interest","Fair Value Spread","1D Change in Put OI","1W Change in Future Volume","Highest 1W OI Change PE Strike","Put Call Ratio","1 D Change in Call OI","Put Open Interest","Highest 1D OI Change PE Strike","Future Volume","Calendar Spread","1W Change in Put OI","Highest 1D OI Change CE Strike","Highest 1W OI Change CE Strike","Highest Call OI Strike","1D Change in Future OI","% Price above 1M SMA","Beta","% Price above 1M EMA","1W Change in On Balance Volume","Relative Volume","Super Trend","Alpha","ADX Rating – Trend Strength","Volatility","Stochastic %K","William %R","RSI – 14D","Stochastic %D"
Gillette India Ltd,GILLETTE,"FMCG - Personal Products","17235.109455474998","11.492881651532679","100","15","13","56","16","4.772727272727273",,,,,,,,,,,,,,,,,,,,,,,"-1.5533143919124999","0.267688728970478","-1.279571809726887","3.839263125829319","0.19363153120028673","5243.192857142857","-5.61675138999768","35.637928247327","23.811990262222498","25.92250922509225","-74.07749077490774","37.0149253731344","28.751570468017672"
Sun Tv Network Ltd,SUNTV,"TV Channels & Broadcasters","17134.7992776","27.244583478160123","84.21052631578951","78","45","85","75","8.153846153846153","3.0500000000000114","-0.22838871759735066","435.403340886337","400","4306500","2.059419311276165","1548000","2.4466591136630313","-6.910569105691056","0.11053024645257659","400","0.4437984496124031","-0.09314586994727592","687000","410","2230500","-1","27.222222222222207","430","450","500","-0.760456273764254","-5.3388414458251","1.35455652076636","-4.574542029289875","-31.036540682550285","0.6313132806371418","476.9428571428571","-22.8979604642365","18.6239842532261","49.2173156330506","11.365902293120621","-88.63409770687937","34.7769028871391","9.929607377507539"
Dr. Lal PathLabs Ltd,LALPATHLAB,"Hospitals & Diagnostic Centres","17057.628692715","-16.006503046797846","43.75","10","90","74","61","5.933333333333334",,,,,,,,,,,,,,,,,,,,,,,"4.6653565242056","0.588140375749379","3.197606895158267","2.4734723746798393","2.096827355957767","1815.0749999999998","33.550201982711","28.8131431571961","41.416529712643104","49.10591471801924","-50.894085281980765","62.8772690327824","52.53157631226102"
Zee Entertainment Enterprises Ltd,ZEEL,"TV Channels & Broadcasters","16876.06362575","28.34409558210616","60.8695652173913","84","15","23","50","7.592307692307692","0.25","0.5115089514066367","175.94380633332432","200","34149000","2.3584472790676334","17226000","0.006193666675699205","4.445422535211274","0.21599880828243712","155","0.4132706374085685","0.06195672276678388","7119000","160","24489000","0.8999999999999773","41.92583732057416","175","180","220","7.21484411792408","-12.1401157630234","1.05184883062242","-10.999487587999113","-11.844911172833141","0.6947226710102721","208.88571428571433","-30.538768978549","36.4397882845079","77.5817650918756","4.777415852334394","-95.22258414766561","36.0939431396786","8.877779236085404"
New India Assurance Company Ltd,NIACL,"Insurance","16751.920000000002","20.99406528189912","0","91","25","73","63","5.2666666666666675",,,,,,,,,,,,,,,,,,,,,,,"-2.7737924438068",,"-3.1058412799836677","-1.1088587712806273","0.1628857646854126","108.05714285714285","-36.7108954119372","21.8096458300825","53.3270952803606","18.58974358974363","-81.41025641025637","39.7196261682244","13.137973137973143"
Nippon Life India Asset Management Ltd,NAM-INDIA,"Asset Management","16655.672666849998","9.857433808553951","57.142857142857096","39","20","81","35",,,,,,,,,,,,,,,,,,,,,,,,"1.8228118300207",,"0.7881215082811366","-0.6876791257413588","0.548092439113094","282.84999999999997","2.23942944005641","23.7681473368773","61.200251708409105","79.90196078431362","-20.09803921568638","67.4821610601427","80.0290486564996"
Relaxo Footwears Ltd,RELAXO,"Footwear","16456.256242440002","1.9651306843934147","42.8571428571429","5","85","66","26","8.0625",,,,,,,,,,,,,,,,,,,,,,,"0.6529000911023","0.40892863937924","0.5271897699311134","6.4432638244090565","0.4909797179585245","627.1321428571429","29.8418504485689","20.7077375286047","38.5142292208902","46.298472385428795","-53.7015276145712","59.6697088222512","58.306434640904875"
Shriram Transport Finance Company Ltd,SRTRANSFIN,"Consumer Finance","16375.61050623","26.818555722534207","80","95","22","11","75","2.718","0.8999999999999773","0.38580246913580246","647.997934423985","640","3963981","3.2844952503622604","1369351","0.002065576014956605","0.2491694352159568","-0.39939458689458684","600","0.5879201169020944","-0.06298493838429942","805069","600","2249791","2.5","1.088777219430481","640","660","700","-0.7017543859649145","2.0980510490255","1.49110645862449","0.381659798340106","15.293529576964533","0.8479101827480905","671.5964285714288","-16.4581614992251","31.1941981123824","84.0722369291344","63.53836398224478","-36.461636017755225","63.9352306182532","70.966642786763"
AIA Engineering Ltd,AIAENG,"Industrial Machinery","16314.12279705","0.9445502279152901","50","31","80","86","38","6.473529411764706",,,,,,,,,,,,,,,,,,,,,,,"-2.4331771760253003","0.75336552433937","-2.001445956217751","-46.827340292993085","0.6057916643185496","1672.0071428571428","7.25552128914903","25.026567838642","43.8821602972115","14.998643883916522","-85.00135611608349","48.6866791744841","22.202903002998948"
Natco Pharma Ltd,NATCOPHARM,"Pharmaceuticals","16226.425926774999","1.5388090349075956","66.6666666666667","53","83","18","61","7.848666666666667",,,,,,,,,,,,,,,,,,,,,,,"-2.5864119720332","0.980901995724732","-0.6656179159957754","-2.3923595519807312","0.5924837434820677","855.3107142857142","-4.00208002026548","29.4439714804845","44.461334541994","19.204018547140652","-80.79598145285935","50.8142650999794","27.313270231532453"
Max Financial Services Ltd,MFSL,"Insurance","15621.842506800002","15.242432082794297","80","17","68","67","12","3.95","3.1000000000000227","-0.06865774116031191","580.3041307351249","570","2249000","1.4775413711583925","761800","2.2958692648751367","-2.083333333333337","0.14206896551724135","540","0.5614334470989761","0.01034482758620681","427700","550","1076400","-0.39999999999997726","7.868852459016384","580","600","700","3.9039039039038936","-3.4472417067928003","1.02578948173559","-2.9037606837328256","-2.052395425951126","0.6794743713999977","555.5892857142859","0.445843213128094","21.117905115684","73.9204796661292","8.647140864714144","-91.35285913528585","44.2984151526865","18.73136392107942"
Mahindra and Mahindra Financial Services Ltd,M&MFIN,"Consumer Finance","15479.2033077","26.358040954509175","59.375","80","19","7","49","3.3020000000000005","0.29999999999999716","0.5961844197138315","125.67414738094594","120","14764428","3.8486486486486484","7731780","0.12585261905405787","0.219780219780219","-0.7384969325153374","125","0.4062360801781737","0.03839037927844591","3140928","130","5872020","0.75","-9.970384995064164","140","150","140","-3.074836084105814","-0.5270875440891001","1.82236109484581","-2.179093320949077","-1.2201401186487484","0.502583768343603","136.46785714285716","-25.9318330279252","25.3185180775872","76.8405836719988","26.666666666666668","-73.33333333333333","56.6709021601016","48.55562375442347"
Emami Ltd,EMAMILTD,"FMCG - Personal Products","15444.6298963","-6.325154730327147","67.8571428571429","35","49","87","41","3.7772727272727273",,,,,,,,,,,,,,,,,,,,,,,"-1.3773674612017","1.12973375372123","-0.9957282560987046","-1.3469997439928234","0.2842103640513136","369.51071428571424","-15.170575771894","31.0225127041866","53.807114059427995","43.572621035058404","-56.427378964941596","46.0444444444445","30.746971448140055"
Escorts Ltd,ESCORTS,"Tractors","15384.712565040001","4.651396087610757","76.1904761904762","59","98","88","70","5.433333333333334","8.399999999999864","0.2508503401360583","1169.2201950756373","1200","2718100","5.164992826398852","2917200","6.779804924362679","-8.238636363636365","-0.9605394605394605","1040","0.3653846153846154","-0.04809763101220388","1065900",,"173800","2.9500000000000455","-0.6153846153846176",,"1340","1300","-5.938332698896076","-5.5555667899529","1.14434361791008","-4.679212474466288","-2.610338902818581","0.7380309128405276","1153.0964285714285","14.9991924144547","21.2710742083674","62.466620624819704","6.063858331097369","-93.93614166890262","45.0497787610619","22.370739240306943"
Endurance Technologies Ltd (CN),ENDURANCE,"Auto Parts","15258.402436800001","-0.17324632952692903","77.7777777777778","31","55","62","27","5.544202898550724",,,,,,,,,,,,,,,,,,,,,,,"-1.3643947970229","1.13236216520608","-1.126516626968388","0.2068541889781434","0.8296682882878217","1012.5392857142858","-1.46136774154467","24.6781684841636","41.7284151092326","25.42033626901519","-74.5796637309848","54.2284723560008","41.48281139653791"
Union Bank of India Ltd,UNIONBANK,"Public Banks","14895.913125375","22.936752136752155","20",,"10","1","19","3.4828571428571427",,,,,,,,,,,,,,,,,,,,,,,"-5.7464274855579","1.4028075039715","-7.205699623551243","-10.626687195749188","0.7217862091470266","25.610714285714288","-53.9876440635535","49.2125161995781","45.789216293788996","5.882352941176421","-94.11764705882358","36.8421052631579","10.879224030037548"
Indian Overseas Bank,IOB,"Public Banks","14793.289491599999","29.7988950276243","0",,"56","4","53","4.057142857142857",,,,,,,,,,,,,,,,,,,,,,,"-3.0955585464334","1.18205708053529","-4.234161793315028","-10.655338334224874","0.29529028792048645","9.660714285714288","-27.408227435079","32.4006735167737","45.368552894078604","22.22222222222218","-77.77777777777783","30.0000000000001","29.395711500974716"
Dalmia Bharat Ltd,DALBHARAT,"Cement","14749.097346479999","25.805199844780752","90.4761904761905","60","33","33","85",,,,,,,,,,,,,,,,,,,,,,,,"2.2208700943108997",,"2.0603965537631774","13.873721575224925","2.0791458795854436","704.3142857142857",,"23.0821665048318","51.029393989329996","51.90476190476193","-48.09523809523807","58.7585233952504","56.35204949093165"
Aditya Birla Capital Ltd,ABCAPITAL,"Diversified Financials","14620.01738127","41.768914473684205","100","72","6","33","40","7.17",,,,,,,,,,,,,,,,,,,,,,,"-4.2081949058693",,"-4.500813237247147","-1.8613469938985674","0.3905116211782398","66.65357142857144","-38.3758102307652","30.904127441247","55.3800690440976","11.304347826086918","-88.69565217391309","41.1538461538461","12.76811594202897"
Sundaram Finance Ltd,SUNDARMFIN,"Consumer Finance","14584.0683555","13.206799476963337","50","46","27","6","21","2.1899999999999995",,,,,,,,,,,,,,,,,,,,,,,"0.7227091224191999","0.758859776586675","0.005251178583343119","4.940847300165025","0.7505915429331163","1396.5964285714288","-4.0540061044346","15.2219772857566","39.7694869371915","35.25925925925936","-64.74074074074065","50.5348737697903","25.859206724454964"
Torrent Power Ltd,TORNTPOWER,"Power Transmission & Distribution","14545.866967760001","19.369384641464656","71.4285714285714","91","73","88","94","6.375","0.6499999999999773","0.28025057698647077","303.06996577564377","300","2838000","3.3165829145728645","480000","0.23003422435624543","23.07692307692308","-0.16894977168949776","300","0.1","0.08108108108108114","48000","300","1638000","0.8499999999999659","14.28571428571428","300","310","320","-1.6632016632016633","-2.4103184199919","0.378937660060843","-2.2548524819237192","-0.6348677755901193","0.5485010227494963","316.2214285714286","5.35182726449658","33.2771540059317","34.973270736418","30.385852090032095","-69.61414790996791","39.4348894348895","16.720257234726702"
IndiaMART InterMESH Ltd,INDIAMART,"Online Services","14474.568889425","-38.23801652892561","57.142857142857096","7","81","99","51",,,,,,,,,,,,,,,,,,,,,,,,"0.0695184223819",,"2.106841988389463","-0.7495297349681368","0.44275055547071956","4433.228571428572",,"29.3663414744819","58.6783656341315","31.302193913658833","-68.69780608634117","29.367420517863","33.62318249719578"
LIC Housing Finance Ltd,LICHSGFIN,"Home Financing","14405.605335","21.071878940731384","63.88888888888889","97","43","6","98","2.8600000000000003","0.4500000000000455","0.24484085344525655","285.84609856486867","300","10588000","3.3363228699551573","7598000","0.05390143513136536","0.5395683453237378","-0.8144600133447717","300","0.4414319557778363","-0.03480691056910568","3354000","250","7786000","0.6999999999999886","15.655172413793109","300","300","300","-1.3785394932935957","0.3859646037928","1.24335689303355","-0.5207397538539493","-25.67303943375113","1.4063091916375678","310.07142857142856","-32.6184592165185","25.7453641857524","63.077484272774896","30.20594965675055","-69.79405034324945","56.792367105861","35.929610567464486"
GMR Infrastructure Ltd,GMRINFRA,"Construction & Engineering","14335.370028125","21.820985010706632","75",,"54","18","9","2.6988372093023254","0.10000000000000142","-0.8385744234800957","23.782956177669053","23","64755000","3.0564784053156147","37845000","0.06704382233094819","0.3565062388591889","0.4358974358974359","16","0.6694411414982164","-0.01175088131609869","25335000","17","12600000","-0.20000000000000284","1.258992805755388","30","28","25","-1.0996563573883122","2.1835000537808","1.12756546865304","1.252558932314729","-0.5707953920046439","0.545084581301442","24.382142857142856","14.1815770963945","24.5425302473381","48.699760741870904","55.00000000000007","-44.99999999999993","52.5773195876289","63.01827801827807"
ICICI Securities Ltd,ISEC,"Investment Banking & Brokerage","14218.4702043","16.322515891602546","57.142857142857096","65","70","7","83","5.731666666666667",,,,,,,,,,,,,,,,,,,,,,,"-4.8384053478531",,"-4.890938178909943","-4.444382528302161","0.2682931756925364","492.13928571428573","2.59196914957907","25.6458656797281","58.788262938619","6.911447084233243","-93.08855291576675","39.2022008253095","16.945787308865942"
Oberoi Realty Ltd,OBEROIRLTY,"Real Estate","14129.58292982","6.827032625582596","54.1666666666667","65","3","20","17","7.1292682926829265",,,,,,,,,,,,,,,,,,,,,,,"-2.5998032445845","1.0074693848298","-0.9803024917205305","0.909578799041339","0.8371447692550924","362.98928571428576","-3.44241220015163","33.6255469619738","47.921594746505","39.5944503735326","-60.40554962646739","42.9566948730712","38.65268683838588"
Hexaware Technologies Ltd,HEXAWARE,"IT Services & Consulting","14025.158967270001","-12.78236301369863","45.8333333333333","66","85","82","90","6.591304347826087",,,,,,,,,,,,,,,,,,,,,,,"0.3327965646806","1.16454150730002","1.6239794679007158","0.08722367309580241","0.2276198408112383","460.30357142857144","17.073665524075","33.7984360542585","54.3674537256994","42.06896551724154","-57.931034482758456","50.8333333333335","43.29649277925151"
Steel Authority of India Ltd,SAIL,"Iron & Steel","13981.828103265001","14.609756097560982","37.5",,"36","8","99","3.6873493975903617","-0.30000000000000426","1.639344262295095","33.89697122585673","30","48621000","6.9317382125263896","26847000","-0.3469712258567341","-2.73972602739726","-0.962474645030426","37","0.3517338995046002","-0.03219178082191776","9443000",,"1406000","0.5500000000000043","-8.974358974358976",,"33","35","-2.8104823395366463","-1.4197306152166","1.80485475524613","-2.487265274247241","-4.548346077875673","0.6416363464476652","36.48214285714285","-17.2867944735329","32.1263884518916","62.92775077439911","32.00000000000008","-67.99999999999993","47.2222222222222","14.66666666666672"
Adani Power Ltd,ADANIPOWER,"Power Generation","13884.980187600002","16.38393351800554","25",,"7","27","26","3.133333333333333",,,,,,,,,,,,,,,,,,,,,,,"-1.7400204708291","1.30389468553297","-1.7341683311080325","-0.7507542419428972","0.23243722469836645","35.66071428571429","14.2351416510356","18.6516953976414","62.022420509110496","6.060606060606152","-93.93939393939384","39.2857142857143","8.270202020202014"
